Facility_ID,Hospital_Type,Procedure_Category,Operative_Procedure,Procedure_Count,Infection_Count,SSI_ratio,Performance
240000014, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),19.0,1.0,5.263157894736842,Bad
930000063, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),64.0,0.0,0.0,Good
70000142, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),10.0,0.0,0.0,Good
80000045, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),197.0,2.0,1.015228426395939,Good
930000062, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),6.0,0.0,0.0,Good
70000153, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),95.0,2.0,2.1052631578947367,Good
930000068, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),63.0,0.0,0.0,Good
120000319, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),9.0,0.0,0.0,Good
30000130, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),246.0,2.0,0.8130081300813009,Good
70000150, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),197.0,1.0,0.5076142131979695,Good
630015029, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),109.0,1.0,0.9174311926605505,Good
110000944, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),67.0,0.0,0.0,Good
110000068, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),49.0,0.0,0.0,Good
630011844, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),16.0,0.0,0.0,Good
30000141, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),36.0,0.0,0.0,Good
630014442, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),80.0,3.0,3.75,Bad
50001468, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),6.0,0.0,0.0,Good
930000127, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),472.0,3.0,0.6355932203389831,Good
80000152, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),154.0,1.0,0.6493506493506493,Good
120001467, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),27.0,0.0,0.0,Good
930000187, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),18.0,0.0,0.0,Good
930000129, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),137.0,0.0,0.0,Good
50000039, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),66.0,0.0,0.0,Good
630010957, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),17.0,0.0,0.0,Good
240000054, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),18.0,0.0,0.0,Good
50000017, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),3.0,0.0,0.0,Good
140000118, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),59.0,0.0,0.0,Good
930000028, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),59.0,3.0,5.084745762711865,Bad
930000151, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),104.0,0.0,0.0,Good
30000146, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),37.0,0.0,0.0,Good
930000028, 250+ Beds,Other Procedures,Thoracic surgery,21.0,0.0,0.0,Good
60000024, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),26.0,0.0,0.0,Good
120001444, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),164.0,0.0,0.0,Good
930000290, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),103.0,0.0,0.0,Good
930000076, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),213.0,0.0,0.0,Good
140000190, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),216.0,1.0,0.4629629629629629,Good
220000009, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),142.0,1.0,0.7042253521126761,Good
30000133, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),345.0,5.0,1.4492753623188406,Good
930000071, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),250.0,3.0,1.2,Good
110000508, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),131.0,3.0,2.2900763358778624,Good
70000155, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),38.0,0.0,0.0,Good
930000060, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),1.0,0.0,0.0,Good
930000093, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),74.0,1.0,1.3513513513513513,Good
70000141, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),1.0,0.0,0.0,Good
240000003, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),16.0,0.0,0.0,Good
220000003, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),16.0,0.0,0.0,Good
60000006, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),55.0,0.0,0.0,Good
930000022, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),50.0,0.0,0.0,Good
930000012, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),38.0,0.0,0.0,Good
30000114, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),38.0,0.0,0.0,Good
240000001, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),4.0,0.0,0.0,Good
120000338, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),160.0,0.0,0.0,Good
120001330, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),27.0,0.0,0.0,Good
930000008, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),317.0,2.0,0.6309148264984227,Good
60000074, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),16.0,0.0,0.0,Good
90000013, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),47.0,0.0,0.0,Good
140000012, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),117.0,0.0,0.0,Good
930000070, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),64.0,0.0,0.0,Good
140000425, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),237.0,1.0,0.42194092827004215,Good
140000011, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),9.0,0.0,0.0,Good
110000070, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),78.0,0.0,0.0,Good
110000058, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),52.0,0.0,0.0,Good
30001799, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),35.0,1.0,2.857142857142857,Good
50000455, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),101.0,1.0,0.9900990099009901,Good
40000122, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),15.0,0.0,0.0,Good
40000124, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),1.0,0.0,0.0,Good
30000139, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),56.0,1.0,1.7857142857142856,Good
630012960, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),194.0,0.0,0.0,Good
930000059, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),121.0,1.0,0.8264462809917356,Good
230000005, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),27.0,0.0,0.0,Good
120000411, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),369.0,1.0,0.27100271002710025,Good
60000002, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),81.0,0.0,0.0,Good
930000005, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),38.0,0.0,0.0,Good
110000007, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),135.0,1.0,0.7407407407407408,Good
930000132, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),206.0,2.0,0.9708737864077669,Good
40000095, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),218.0,2.0,0.9174311926605505,Good
930000058, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),102.0,0.0,0.0,Good
60000058, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),56.0,0.0,0.0,Good
50000016, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),41.0,1.0,2.4390243902439024,Good
60000011, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),90.0,4.0,4.444444444444445,Bad
930000056, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),107.0,0.0,0.0,Good
230000013, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),101.0,0.0,0.0,Good
930000054, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),2.0,0.0,0.0,Good
30000125, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),137.0,1.0,0.7299270072992701,Good
90000040, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),56.0,0.0,0.0,Good
70000136, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),13.0,0.0,0.0,Good
70001351, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),96.0,0.0,0.0,Good
140000183, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),143.0,1.0,0.6993006993006993,Good
930000053, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),6.0,0.0,0.0,Good
930000036, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),350.0,1.0,0.2857142857142857,Good
70000139, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),141.0,0.0,0.0,Good
30000118, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),21.0,0.0,0.0,Good
240001330, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),17.0,0.0,0.0,Good
250000008, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),223.0,1.0,0.4484304932735426,Good
120000336, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),26.0,0.0,0.0,Good
30000117, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),97.0,0.0,0.0,Good
250000006, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),80.0,1.0,1.25,Good
140000195, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),99.0,0.0,0.0,Good
70000137, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),231.0,1.0,0.4329004329004329,Good
240000082, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),18.0,0.0,0.0,Good
930000040, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),24.0,0.0,0.0,Good
930000082, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),19.0,0.0,0.0,Good
930000114, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),6.0,0.0,0.0,Good
930000038, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),16.0,0.0,0.0,Good
30000122, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),323.0,0.0,0.0,Good
930000028, 250+ Beds,Other Procedures,Abdominal aortic aneurysm repair,1.0,0.0,0.0,Good
30000134, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),353.0,0.0,0.0,Good
70000959, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),22.0,0.0,0.0,Good
110000010, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),71.0,0.0,0.0,Good
110000378, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),22.0,0.0,0.0,Good
930000111, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),113.0,1.0,0.8849557522123894,Good
930000112, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),5.0,0.0,0.0,Good
110000982, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),25.0,0.0,0.0,Good
30000131, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),8.0,0.0,0.0,Good
930000105, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),41.0,0.0,0.0,Good
60000208, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),254.0,1.0,0.39370078740157477,Good
60000073, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),144.0,1.0,0.6944444444444444,Good
230000014, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),41.0,0.0,0.0,Good
930000052, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),16.0,0.0,0.0,Good
930000099, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),274.0,0.0,0.0,Good
930000057, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),102.0,0.0,0.0,Good
930000133, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),9.0,0.0,0.0,Good
930000077, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),151.0,0.0,0.0,Good
250000042, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),40.0,0.0,0.0,Good
630013873, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),303.0,3.0,0.9900990099009901,Good
90000145, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),12.0,0.0,0.0,Good
250000044, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),25.0,0.0,0.0,Good
230000444, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),5.0,0.0,0.0,Good
110000040, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),53.0,0.0,0.0,Good
90000146, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),19.0,0.0,0.0,Good
60000062, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),93.0,1.0,1.0752688172043012,Good
80000147, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),67.0,0.0,0.0,Good
930000123, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),255.0,1.0,0.39215686274509803,Good
930000066, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),241.0,0.0,0.0,Good
930000157, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),68.0,0.0,0.0,Good
930000108, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),17.0,0.0,0.0,Good
240000009, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),23.0,0.0,0.0,Good
60000060, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),206.0,1.0,0.48543689320388345,Good
60000066, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),24.0,0.0,0.0,Good
50000018, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),13.0,0.0,0.0,Good
930000095, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),212.0,1.0,0.4716981132075472,Good
60000025, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),104.0,0.0,0.0,Good
930000085, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),6.0,0.0,0.0,Good
50000020, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),160.0,4.0,2.5,Good
110000021, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),27.0,0.0,0.0,Good
40000111, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),105.0,0.0,0.0,Good
50000021, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),394.0,0.0,0.0,Good
50000009, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),23.0,0.0,0.0,Good
110000953, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),34.0,0.0,0.0,Good
930000044, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),173.0,0.0,0.0,Good
30000121, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),89.0,3.0,3.3707865168539324,Bad
60000035, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),70.0,0.0,0.0,Good
930000081, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),284.0,0.0,0.0,Good
40000110, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),22.0,0.0,0.0,Good
30000123, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),360.0,0.0,0.0,Good
250000727, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),38.0,1.0,2.631578947368421,Good
220000716, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),7.0,0.0,0.0,Good
30000124, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),154.0,0.0,0.0,Good
120000404, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),71.0,0.0,0.0,Good
30000901, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),90.0,0.0,0.0,Good
40000113, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),93.0,0.0,0.0,Good
230000010, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),209.0,0.0,0.0,Good
120000701, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),86.0,0.0,0.0,Good
30000037, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),205.0,2.0,0.975609756097561,Good
930000096, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),359.0,1.0,0.2785515320334262,Good
220000017, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),191.0,0.0,0.0,Good
930000027, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),9.0,0.0,0.0,Good
930000092, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),11.0,0.0,0.0,Good
930000100, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),244.0,4.0,1.639344262295082,Good
930000101, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),274.0,1.0,0.36496350364963503,Good
930000091, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),190.0,0.0,0.0,Good
230000262, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),51.0,0.0,0.0,Good
120001464, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),53.0,1.0,1.8867924528301887,Good
50000031, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),11.0,0.0,0.0,Good
930000035, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),1.0,0.0,0.0,Good
110000056, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),17.0,0.0,0.0,Good
60000021, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),44.0,0.0,0.0,Good
930000015, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),33.0,0.0,0.0,Good
930000064, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),3.0,0.0,0.0,Good
250000507, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),79.0,0.0,0.0,Good
250000344, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),108.0,0.0,0.0,Good
50000026, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),60.0,0.0,0.0,Good
50000035, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),132.0,0.0,0.0,Good
140000041, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),88.0,0.0,0.0,Good
930000140, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),19.0,0.0,0.0,Good
230000020, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),67.0,0.0,0.0,Good
60000067, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),369.0,2.0,0.5420054200542005,Good
30000143, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),173.0,0.0,0.0,Good
60000068, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),113.0,0.0,0.0,Good
70000635, Less than 125 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),30.0,0.0,0.0,Good
240000104, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),435.0,0.0,0.0,Good
930000103, 250+ Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),162.0,0.0,0.0,Good
220000030, 125-250 Beds,Other Procedures,Exploratory abdominal surgery (laparotomy),62.0,0.0,0.0,Good
