Year,State,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Hospital_Type,County,Procedure_Count,Infection_Count,Predicted_Infection_Count,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,SIR_2015,"On Track Toward 2020 Goal (0.88, 2017)",Notes
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,030000123,Memorial Medical Center,Acute Care Hospital,Community (>250 Beds),Stanislaus,267,1,0.457,2.19,0.06,12.19,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,250000727,Menifee Valley Medical Center,Acute Care Hospital,Community (<125 Beds),Riverside,17,0,0.029,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,030000124,Mercy General Hospital,Acute Care Hospital,Community (>250 Beds),Sacramento,608,1,1.077,0.93,0.05,4.58,Same,0.00,No,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,120000404,Mercy Hospital,Acute Care Hospital,Community (<125 Beds),Kern,1,0,0.002,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,030000901,Mercy Hospital of Folsom,Acute Care Hospital,Community (<125 Beds),Sacramento,26,0,0.039,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,040000113,Mercy Medical Center,Acute Care Hospital,Community (125-250 Beds),Merced,29,0,0.048,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,230000012,Mercy Medical Center Mt. Shasta,Critical Access Hospital,Critical Access,Siskiyou,1,0,0.002,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,Community (>250 Beds),Shasta,128,0,0.228,0.00,0,16.18,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,030000127,Mercy San Juan Medical Center,Acute Care Hospital,Major Teaching,Sacramento,161,0,0.265,0.00,0,13.92,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,030000037,Methodist Hospital of Sacramento,Acute Care Hospital,Community (125-250 Beds),Sacramento,1,0,0.002,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000096,Methodist Hospital of Southern California,Acute Care Hospital,Community (>250 Beds),Los Angeles,114,0,0.172,,,,,0.00,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,220000017,Mills-Peninsula Medical Center,Acute Care Hospital,Community (125-250 Beds),San Mateo,124,0,0.209,0.00,0,17.65,Same,,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000027,Mission Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,8,0,0.013,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,060000060,Mission Hospital Regional Medical Center,Acute Care Hospital,Community (>250 Beds),Orange,158,0,0.256,0.00,0,14.41,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,240000009,Montclair Hospital Medical Center,Acute Care Hospital,Community (<125 Beds),San Bernardino,1,0,0.001,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000108,Monterey Park Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,12,0,0.018,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,070000145,Natividad Medical Center,Acute Care Hospital,Major Teaching,Monterey,11,0,0.019,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,110000010,Northbay Medical Center,Acute Care Hospital,Community (125-250 Beds),Solano,42,0,0.079,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000111,Northridge Hospital Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,40,0,0.063,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000112,Norwalk Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,12,0,0.026,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,070000146,O'Connor Hospital,Acute Care Hospital,Major Teaching,Santa Clara,114,1,0.183,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000105,Olympia Medical Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,11,0,0.017,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,060000208,Orange Coast Memorial Medical Center,Acute Care Hospital,Community (125-250 Beds),Orange,70,0,0.128,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,060000073,Orange County Global Medical Center,Acute Care Hospital,Community (>250 Beds),Orange,54,0,0.098,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,230000014,Oroville Hospital,Acute Care Hospital,Community (125-250 Beds),Butte,12,0,0.02,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000052,"PIH Health Hospital, Downey",Acute Care Hospital,Community (125-250 Beds),Los Angeles,46,0,0.072,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000099,"PIH Health Hospital, Whittier",Acute Care Hospital,Community (>250 Beds),Los Angeles,114,0,0.185,,,,,5.46,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000057,Pacific Alliance Medical Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,24,0,0.044,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000133,Pacifica Hospital of the Valley,Acute Care Hospital,Community (125-250 Beds),Los Angeles,5,0,0.006,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000077,Palmdale Regional Medical Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,10,0,0.018,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,630013873,Palomar Medical Center,Acute Care Hospital,Community (>250 Beds),San Diego,155,1,0.249,4.02,0.1,22.38,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,090000145,Paradise Valley Hospital,Acute Care Hospital,Community (>250 Beds),San Diego,33,0,0.056,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,110000040,Petaluma Valley Hospital,Acute Care Hospital,Community (<125 Beds),Sonoma,14,0,0.019,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,090000146,Pioneers Memorial Healthcare District,Acute Care Hospital,Community (<125 Beds),Imperial,1,0,0.001,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,060000062,Placentia Linda Hospital,Acute Care Hospital,Community (<125 Beds),Orange,23,0,0.032,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,080000147,Pomerado Hospital,Acute Care Hospital,Community (<125 Beds),San Diego,15,0,0.027,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000123,Pomona Valley Hospital Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,155,0,0.282,0.00,0,13.08,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000066,Providence Holy Cross Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,28,0,0.045,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Acute Care Hospital,Community (>250 Beds),Los Angeles,7,0,0.012,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000081,Providence Little Company of Mary Medical Center Torrance,Acute Care Hospital,Community (>250 Beds),Los Angeles,3,0,0.003,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000100,Providence Saint John's Health Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,75,0,0.113,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000101,Providence Saint Joseph Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,118,0,0.223,0.00,0,16.54,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000091,Providence Tarzana Medical Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,156,0,0.282,0.00,0,13.08,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,110000041,Queen of the Valley Medical Center,Acute Care Hospital,Community (125-250 Beds),Napa,66,0,0.105,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,080000023,"Rady Children's Hospital, San Diego",Acute Care Hospital,Pediatric,San Diego,4,0,0.021,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,240000046,Redlands Community Hospital,Acute Care Hospital,Community (125-250 Beds),San Bernardino,46,0,0.065,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,070000133,Regional Medical Center of San Jose,Acute Care Hospital,Community (>250 Beds),Santa Clara,181,0,0.337,0.00,0,10.95,Same,0.00,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,230000261,Rideout Memorial Hospital,Acute Care Hospital,Community (125-250 Beds),Yuba,104,0,0.185,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,120000409,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,Kern,23,0,0.042,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,250000049,Riverside Community Hospital,Acute Care Hospital,Community (>250 Beds),Riverside,206,3,0.366,8.20,1.69,23.95,Worse,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,250000050,"Riverside University Health System, Medical Center",Acute Care Hospital,Major Teaching,Riverside,38,1,0.082,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000162,Ronald Reagan UCLA Medical Center,Acute Care Hospital,Major Teaching,Los Angeles,23,0,0.078,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,060000063,Saddleback Memorial Medical Center,Acute Care Hospital,Community (125-250 Beds),Orange,302,2,0.465,4.30,0.52,15.54,Same,1.89,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,040000126,Saint Agnes Medical Center,Acute Care Hospital,Community (>250 Beds),Fresno,327,0,0.538,0.00,0,6.86,Same,3.52,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000128,Saint Francis Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,55,0,0.114,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,Community (125-250 Beds),San Francisco,2,0,0.003,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000104,Saint Vincent Medical Center,Acute Care Hospital,Community (>250 Beds),Los Angeles,111,0,0.189,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,070000147,Salinas Valley Memorial Hospital,Acute Care Hospital,Community (>250 Beds),Monterey,2,0,0.003,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,240000053,San Antonio Regional Hospital,Acute Care Hospital,Community (>250 Beds),San Bernardino,208,0,0.358,0.00,0,10.3,Same,2.86,Yes,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000125,San Dimas Community Hospital,Acute Care Hospital,Community (<125 Beds),Los Angeles,5,0,0.01,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,930000041,San Gabriel Valley Medical Center,Acute Care Hospital,Community (125-250 Beds),Los Angeles,26,0,0.037,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,030000135,San Joaquin General Hospital,Acute Care Hospital,Community (125-250 Beds),San Joaquin,16,0,0.04,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,630013913,San Leandro Hospital,Acute Care Hospital,Community (<125 Beds),Alameda,9,0,0.013,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,220000007,San Mateo Medical Center,Acute Care Hospital,Community (<125 Beds),San Mateo,2,0,0.003,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,140000704,San Ramon Regional Medical Center,Acute Care Hospital,Community (<125 Beds),Contra Costa,16,0,0.027,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,050000280,Santa Barbara Cottage Hospital,Acute Care Hospital,Community (>250 Beds),Santa Barbara,71,0,0.111,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,070000149,Santa Clara Valley Medical Center,Acute Care Hospital,Major Teaching,Santa Clara,7,0,0.013,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,140001268,Santa Rosa Memorial Hospital,Acute Care Hospital,Community (>250 Beds),Sonoma,136,1,0.24,4.17,0.11,23.22,Same,0.00,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,080000150,"Scripps Memorial Hospital, Encinitas",Acute Care Hospital,Community (125-250 Beds),San Diego,131,0,0.194,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,080000149,"Scripps Memorial Hospital, La Jolla",Acute Care Hospital,Community (>250 Beds),San Diego,726,1,1.235,0.81,0.04,3.99,Same,3.95,Yes,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,090000025,Scripps Mercy Hospital,Acute Care Hospital,Major Teaching,San Diego,163,1,0.287,3.48,0.09,19.41,Same,3.70,No,* See Data Dictionary
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,090000016,Scripps Mercy Hospital Chula Vista,Acute Care Hospital,Community (125-250 Beds),San Diego,106,1,0.192,,,,,0.00,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,220000025,Sequoia Hospital,Acute Care Hospital,Community (125-250 Beds),San Mateo,34,0,0.06,,,,,,,
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,220000026,Seton Medical Center,Acute Care Hospital,Community (<125 Beds),San Mateo,35,0,0.051,,,,,,,"Hospitals reported combined data, see Data Dictionary"
2017,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Pacemaker surgery,090000033,Sharp Coronado Hospital and Healthcare Center,Acute Care Hospital,Community (<125 Beds),San Diego,4,0,0.005,,,,,,,
